0,1920
1,1920
2,1920
3,1920
4,1920
5,1920
6,1920
7,1920
8,1920
9,1920
10,1920
11,1920
12,1920
13,1920
14,1920
15,1920
16,1920
17,1920
18,1920
19,1920
20,1920
21,1920
22,1920
23,1920
24,1920
25,1920
26,1920
27,1920
28,1920
29,1920
30,1920
31,1920
32,1920
33,1920
34,1920
35,1920
36,1920
37,1920
38,1920
39,1920
40,1920
41,1920
42,1920
43,1920
44,1920
45,1920
46,1920
47,1920
48,1920
49,1920
50,1920
51,1920
52,1920
53,1920
54,1920
55,1920
56,1920
57,1920
58,1920
59,1920
60,1920
61,1611
62,1350
63,1113
64,903
65,725
66,582
67,467
68,374
69,363
70,314
71,285
72,256
73,236
74,216
75,196
76,176
77,156
78,136
79,116
80,96
81,76
82,56
83,36
84,16
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,1984
121,1984
122,1984
123,1984
124,1984
125,1984
126,1984
127,1984
128,1984
129,1984
130,1984
131,1984
132,1984
133,1984
134,1984
135,1984
136,1984
137,1984
138,1984
139,1984
140,1984
141,1984
142,1984
143,1984
144,1984
145,1984
146,1984
147,1984
148,1984
149,1984
150,1984
151,1984
152,1984
153,1984
154,1984
155,1984
156,1984
157,1984
158,1984
159,1984
160,1984
161,1984
162,1984
163,1984
164,1984
165,1984
166,1984
167,1984
168,1984
169,1984
170,1984
171,1984
172,1984
173,1984
174,1984
175,1984
176,1984
177,1984
178,1984
179,1984
180,1984
181,1672
182,1424
183,1197
184,1006
185,851
186,730
187,626
188,544
189,529
190,509
191,484
192,461
193,441
194,421
195,401
196,381
197,361
198,341
199,321
200,301
201,281
202,261
203,241
204,221
205,201
206,181
207,161
208,141
209,121
210,101
211,81
212,61
213,41
214,21
215,1
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,1984
241,1984
242,1984
243,1984
244,1984
245,1984
246,1984
247,1984
248,1984
249,1984
250,1984
251,1984
252,1984
253,1984
254,1984
255,1984
256,1984
257,1984
258,1984
259,1984
260,1984
261,1984
262,1984
263,1984
264,1984
265,1984
266,1984
267,1984
268,1984
269,1984
270,1984
271,1984
272,1984
273,1984
274,1984
275,1984
276,1984
277,1984
278,1984
279,1984
280,1984
281,1984
282,1984
283,1984
284,1984
285,1984
286,1984
287,1984
288,1984
289,1984
290,1984
291,1984
292,1984
293,1984
294,1984
295,1984
296,1984
297,1984
298,1984
299,1984
300,1984
301,1722
302,1520
303,1341
304,1172
305,1020
306,886
307,767
308,657
309,651
310,626
311,606
312,584
313,563
314,543
315,523
316,503
317,483
318,463
319,443
320,423
321,403
322,383
323,363
324,343
325,323
326,303
327,283
328,263
329,243
330,223
331,203
332,183
333,163
334,143
335,123
336,103
337,83
338,63
339,43
340,23
341,3
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,2048
361,2048
362,2048
363,2048
364,2048
365,2048
366,2048
367,2048
368,2048
369,2048
370,2048
371,2048
372,2048
373,2048
374,2048
375,2048
376,2048
377,2048
378,2048
379,2048
380,2048
381,2048
382,2048
383,2048
384,2048
385,2048
386,2048
387,2048
388,2048
389,2048
390,2048
391,2048
392,2048
393,2048
394,2048
395,2048
396,2048
397,2048
398,2048
399,2048
400,2048
401,2048
402,2048
403,2048
404,2048
405,2048
406,2048
407,2048
408,2048
409,2048
410,2048
411,2048
412,2048
413,2048
414,2048
415,2048
416,2048
417,2048
418,2048
419,2048
420,2048
421,1756
422,1519
423,1328
424,1166
425,1029
426,919
427,829
428,750
429,740
430,727
431,707
432,687
433,667
434,647
435,627
436,607
437,587
438,567
439,547
440,527
441,507
442,487
443,467
444,447
445,427
446,407
447,387
448,367
449,347
450,327
451,307
452,287
453,267
454,247
455,227
456,207
457,187
458,167
459,147
460,127
461,107
462,87
463,67
464,47
465,27
466,7
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,2048
481,2048
482,2048
483,2048
484,2048
485,2048
486,2048
487,2048
488,2048
489,2048
490,2048
491,2048
492,2048
493,2048
494,2048
495,2048
496,2048
497,2048
498,2048
499,2048
500,2048
501,2048
502,2048
503,2048
504,2048
505,2048
506,2048
507,2048
508,2048
509,2048
510,2048
511,2048
512,2048
513,2048
514,2048
515,2048
516,2048
517,2048
518,2048
519,2048
520,2048
521,2048
522,2048
523,2048
524,2048
525,2048
526,2048
527,2048
528,2048
529,2048
530,2048
531,2048
532,2048
533,2048
534,2048
535,2048
536,2048
537,2048
538,2048
539,2048
540,2048
541,1744
542,1493
543,1273
544,1100
545,960
546,849
547,760
548,688
549,670
550,646
551,626
552,600
553,580
554,560
555,540
556,520
557,500
558,480
559,460
560,440
561,420
562,400
563,380
564,360
565,340
566,320
567,300
568,280
569,260
570,240
571,220
572,200
573,180
574,160
575,140
576,120
577,100
578,80
579,60
580,40
581,20
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,2112
601,2112
602,2112
603,2112
604,2112
605,2112
606,2112
607,2112
608,2112
609,2112
610,2112
611,2112
612,2112
613,2112
614,2112
615,2112
616,2112
617,2112
618,2112
619,2112
620,2112
621,2112
622,2112
623,2112
624,2112
625,2112
626,2112
627,2112
628,2112
629,2112
630,2112
631,2112
632,2112
633,2112
634,2112
635,2112
636,2112
637,2112
638,2112
639,2112
640,2112
641,2112
642,2112
643,2112
644,2112
645,2112
646,2112
647,2112
648,2112
649,2112
650,2112
651,2112
652,2112
653,2112
654,2112
655,2112
656,2112
657,2112
658,2112
659,2112
660,2112
661,1830
662,1610
663,1416
664,1241
665,1087
666,951
667,825
668,717
669,702
670,679
671,660
672,640
673,619
674,599
675,579
676,559
677,539
678,519
679,499
680,479
681,459
682,439
683,419
684,399
685,379
686,359
687,339
688,319
689,299
690,279
691,259
692,239
693,219
694,199
695,179
696,159
697,139
698,119
699,99
700,79
701,59
702,39
703,19
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,2112
721,2112
722,2112
723,2112
724,2112
725,2112
726,2112
727,2112
728,2112
729,2112
730,2112
731,2112
732,2112
733,2112
734,2112
735,2112
736,2112
737,2112
738,2112
739,2112
740,2112
741,2112
742,2112
743,2112
744,2112
745,2112
746,2112
747,2112
748,2112
749,2112
750,2112
751,2112
752,2112
753,2112
754,2112
755,2112
756,2112
757,2112
758,2112
759,2112
760,2112
761,2112
762,2112
763,2112
764,2112
765,2112
766,2112
767,2112
768,2112
769,2112
770,2112
771,2112
772,2112
773,2112
774,2112
775,2112
776,2112
777,2112
778,2112
779,2112
780,2112
781,1820
782,1602
783,1405
784,1224
785,1055
786,916
787,790
788,689
789,674
790,646
791,624
792,600
793,575
794,555
795,535
796,515
797,495
798,475
799,455
800,435
801,415
802,395
803,375
804,355
805,335
806,315
807,295
808,275
809,255
810,235
811,215
812,195
813,175
814,155
815,135
816,115
817,95
818,75
819,55
820,35
821,15
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,2112
841,2112
842,2112
843,2112
844,2112
845,2112
846,2112
847,2112
848,2112
849,2112
850,2112
851,2112
852,2112
853,2112
854,2112
855,2112
856,2112
857,2112
858,2112
859,2112
860,2112
861,2112
862,2112
863,2112
864,2112
865,2112
866,2112
867,2112
868,2112
869,2112
870,2112
871,2112
872,2112
873,2112
874,2112
875,2112
876,2112
877,2112
878,2112
879,2112
880,2112
881,2112
882,2112
883,2112
884,2112
885,2112
886,2112
887,2112
888,2112
889,2112
890,2112
891,2112
892,2112
893,2112
894,2112
895,2112
896,2112
897,2112
898,2112
899,2112
900,2112
901,1816
902,1574
903,1360
904,1181
905,1027
906,895
907,780
908,678
909,666
910,641
911,616
912,596
913,574
914,554
915,534
916,514
917,494
918,474
919,454
920,434
921,414
922,394
923,374
924,354
925,334
926,314
927,294
928,274
929,254
930,234
931,214
932,194
933,174
934,154
935,134
936,114
937,94
938,74
939,54
940,34
941,14
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,2176
961,2176
962,2176
963,2176
964,2176
965,2176
966,2176
967,2176
968,2176
969,2176
970,2176
971,2176
972,2176
973,2176
974,2176
975,2176
976,2176
977,2176
978,2176
979,2176
980,2176
981,2176
982,2176
983,2176
984,2176
985,2176
986,2176
987,2176
988,2176
989,2176
990,2176
991,2176
992,2176
993,2176
994,2176
995,2176
996,2176
997,2176
998,2176
999,2176
1000,2176
1001,2176
1002,2176
1003,2176
1004,2176
1005,2176
1006,2176
1007,2176
1008,2176
1009,2176
1010,2176
1011,2176
1012,2176
1013,2176
1014,2176
1015,2176
1016,2176
1017,2176
1018,2176
1019,2176
1020,2176
1021,1904
1022,1683
1023,1488
1024,1307
1025,1143
1026,993
1027,853
1028,725
1029,720
1030,698
1031,672
1032,651
1033,630
1034,609
1035,589
1036,569
1037,549
1038,529
1039,509
1040,489
1041,469
1042,449
1043,429
1044,409
1045,389
1046,369
1047,349
1048,329
1049,309
1050,289
1051,269
1052,249
1053,229
1054,209
1055,189
1056,169
1057,149
1058,129
1059,109
1060,89
1061,69
1062,49
1063,29
1064,9
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,2176
1081,2176
1082,2176
1083,2176
1084,2176
1085,2176
1086,2176
1087,2176
1088,2176
1089,2176
1090,2176
1091,2176
1092,2176
1093,2176
1094,2176
1095,2176
1096,2176
1097,2176
1098,2176
1099,2176
1100,2176
1101,2176
1102,2176
1103,2176
1104,2176
1105,2176
1106,2176
1107,2176
1108,2176
1109,2176
1110,2176
1111,2176
1112,2176
1113,2176
1114,2176
1115,2176
1116,2176
1117,2176
1118,2176
1119,2176
1120,2176
1121,2176
1122,2176
1123,2176
1124,2176
1125,2176
1126,2176
1127,2176
1128,2176
1129,2176
1130,2176
1131,2176
1132,2176
1133,2176
1134,2176
1135,2176
1136,2176
1137,2176
1138,2176
1139,2176
1140,2176
1141,1870
1142,1617
1143,1399
1144,1209
1145,1045
1146,908
1147,803
1148,725
1149,708
1150,674
1151,654
1152,630
1153,605
1154,585
1155,565
1156,545
1157,525
1158,505
1159,485
1160,465
1161,445
1162,425
1163,405
1164,385
1165,365
1166,345
1167,325
1168,305
1169,285
1170,265
1171,245
1172,225
1173,205
1174,185
1175,165
1176,145
1177,125
1178,105
1179,85
1180,65
1181,45
1182,25
1183,5
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,2240
1201,2240
1202,2240
1203,2240
1204,2240
1205,2240
1206,2240
1207,2240
1208,2240
1209,2240
1210,2240
1211,2240
1212,2240
1213,2240
1214,2240
1215,2240
1216,2240
1217,2240
1218,2240
1219,2240
1220,2240
1221,2240
1222,2240
1223,2240
1224,2240
1225,2240
1226,2240
1227,2240
1228,2240
1229,2240
1230,2240
1231,2240
1232,2240
1233,2240
1234,2240
1235,2240
1236,2240
1237,2240
1238,2240
1239,2240
1240,2240
1241,2240
1242,2240
1243,2240
1244,2240
1245,2240
1246,2240
1247,2240
1248,2240
1249,2240
1250,2240
1251,2240
1252,2240
1253,2240
1254,2240
1255,2240
1256,2240
1257,2240
1258,2240
1259,2240
1260,2240
1261,1925
1262,1667
1263,1440
1264,1245
1265,1086
1266,949
1267,830
1268,730
1269,720
1270,692
1271,669
1272,649
1273,627
1274,607
1275,587
1276,567
1277,547
1278,527
1279,507
1280,487
1281,467
1282,447
1283,427
1284,407
1285,387
1286,367
1287,347
1288,327
1289,307
1290,287
1291,267
1292,247
1293,227
1294,207
1295,187
1296,167
1297,147
1298,127
1299,107
1300,87
1301,67
1302,47
1303,27
1304,7
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,2240
1321,2240
1322,2240
1323,2240
1324,2240
1325,2240
1326,2240
1327,2240
1328,2240
1329,2240
1330,2240
1331,2240
1332,2240
1333,2240
1334,2240
1335,2240
1336,2240
1337,2240
1338,2240
1339,2240
1340,2240
1341,2240
1342,2240
1343,2240
1344,2240
1345,2240
1346,2240
1347,2240
1348,2240
1349,2240
1350,2240
1351,2240
1352,2240
1353,2240
1354,2240
1355,2240
1356,2240
1357,2240
1358,2240
1359,2240
1360,2240
1361,2240
1362,2240
1363,2240
1364,2240
1365,2240
1366,2240
1367,2240
1368,2240
1369,2240
1370,2240
1371,2240
1372,2240
1373,2240
1374,2240
1375,2240
1376,2240
1377,2240
1378,2240
1379,2240
1380,2240
1381,1943
1382,1711
1383,1508
1384,1335
1385,1182
1386,1048
1387,933
1388,827
1389,812
1390,797
1391,776
1392,754
1393,731
1394,709
1395,689
1396,669
1397,649
1398,629
1399,609
1400,589
1401,569
1402,549
1403,529
1404,509
1405,489
1406,469
1407,449
1408,429
1409,409
1410,389
1411,369
1412,349
1413,329
1414,309
1415,289
1416,269
1417,249
1418,229
1419,209
1420,189
1421,169
1422,149
1423,129
1424,109
1425,89
1426,69
1427,49
1428,29
1429,9
1430,0
1431,0
1432,0
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0
1439,0
1440,2304
1441,2304
1442,2304
1443,2304
1444,2304
1445,2304
1446,2304
1447,2304
1448,2304
1449,2304
1450,2304
